frame,time_s,active_notes,events,audio_active,rms_dbfs,rms_threshold,rms_growth,spectral_flux,onset_detector_score,top_frame,top_onset,inference_ms,pipeline_ms,queue_depth
3673,22.517551020408163,49 50 56,,1,-53.9024250429043,0.0009213846891479572,0.0,0.037323671536923196,9.6,56:0.94998 49:0.88329 59:0.53339 50:0.50094 68:0.47577 51:0.41654,56:0.14484 49:0.14015 59:0.10296 64:0.05330 51:0.03867 50:0.03860,3.5831000000001723,5.527600000000632,2
3674,22.523356009070294,49 50 56,,1,-52.44839148050125,0.0009213846891479572,0.0003677025929189142,0.015581877454273292,8.4,56:0.92795 49:0.85679 50:0.55142 59:0.49261 68:0.45284 51:0.40023,49:0.14720 56:0.14064 59:0.10651 64:0.06005 50:0.05070 51:0.04345,3.647700000001919,10.99800000000073,1
3675,22.529160997732426,49 50 56,,1,-53.27073587368375,0.0009213846891479572,0.0,0.03356928005772816,9.6,56:0.91967 49:0.84602 50:0.54846 59:0.49351 68:0.40795 51:0.40088,49:0.16871 56:0.16154 59:0.12889 64:0.07481 50:0.06201 51:0.05207,2.656199999997,15.118300000001028,0
3676,22.534965986394557,49 50 56,,1,-53.368309214216005,0.0009213846891479572,0.0,0.04389248666956194,9.6,56:0.91063 49:0.87341 50:0.53704 59:0.44464 68:0.42154 64:0.32925,49:0.15823 56:0.13021 59:0.10049 64:0.06248 50:0.05003 61:0.04115,3.7292999999998244,5.902499999997701,2
3677,22.540770975056688,49 50 56,,1,-49.73858538036755,0.0009213846891479572,0.001113120954534114,0.03166481710347942,13.5,56:0.88533 49:0.88419 50:0.56484 68:0.43199 59:0.42181 61:0.36213,49:0.16450 56:0.11626 59:0.09782 64:0.06475 50:0.05303 61:0.04838,5.212099999997832,13.855100000000675,1
3678,22.54657596371882,49 50 56,,1,-51.81346517432716,0.0009213846891479572,0.0,0.0184082711005886,5.080602320705518,49:0.86975 56:0.85034 50:0.61503 59:0.43888 68:0.40833 64:0.32943,49:0.15052 56:0.09960 59:0.09835 64:0.06408 50:0.05998 61:0.04030,2.7943999999990865,18.248599999999726,3
3679,22.552380952380954,49 50 56,,1,-50.40844671180142,0.0009213846891479572,0.0004506022036279739,0.02315286932965932,11.036423677543219,49:0.84211 56:0.79659 50:0.66487 59:0.38185 68:0.37264 61:0.29439,49:0.12064 59:0.07908 56:0.07639 50:0.06110 64:0.05028 61:0.03335,2.555000000000973,11.686599999997327,2
3680,22.558185941043085,49 50 56,,1,-48.601638310455456,0.0009213846891479572,0.0006976352220619078,0.026015815878667612,12.276930539193508,49:0.80018 56:0.77750 50:0.68069 59:0.39659 68:0.37209 64:0.30151,49:0.13099 59:0.09939 56:0.08836 50:0.07781 64:0.06361 61:0.03786,2.303099999998892,14.968700000000723,1
3681,22.563990929705216,49 50 56,,1,-51.07896565716126,0.0009213846891479572,0.0,0.033529440718376984,9.6,49:0.78259 56:0.74102 50:0.69440 68:0.38183 59:0.37142 64:0.27360,49:0.11686 59:0.08827 50:0.07501 56:0.07308 64:0.05612 40:0.03217,2.2758000000031586,18.107499999999277,0
3682,22.569795918367348,49 50 56,,1,-49.07750944646334,0.0009213846891479572,0.0007237361927878746,0.022204267339496448,10.625397045495275,49:0.79337 50:0.72527 56:0.72381 68:0.41961 59:0.39969 47:0.27302,49:0.11138 59:0.08831 50:0.07425 56:0.06491 64:0.04737 40:0.03448,2.0431999999992456,3.146400000002103,2
3683,22.57560090702948,49 50 56,,1,-49.075940835107986,0.0009213846891479572,6.351331651760668e-07,0.011358756889631262,4.5,49:0.80063 50:0.73795 56:0.73243 59:0.42764 68:0.41729 47:0.27600,49:0.12429 59:0.09688 50:0.07975 56:0.06981 64:0.04720 40:0.03706,1.9773999999976866,6.28860000000131,1
3684,22.58140589569161,49 50 56,,1,-50.3838738066117,0.0009213846891479572,0.0,0.016242697679954,4.5,49:0.80423 50:0.77558 56:0.68847 59:0.48887 68:0.40733 47:0.36784,49:0.11822 59:0.11564 50:0.08584 56:0.05980 64:0.05152 40:0.04363,2.3026000000001545,9.633600000000797,0
3685,22.58721088435374,49 50 56,,1,-48.66519212221199,0.0009213846891479572,0.0006620072646482092,0.027408056899936716,12.88018474264819,49:0.85716 50:0.76769 56:0.70844 59:0.48304 68:0.41317 47:0.36419,49:0.13043 59:0.11052 50:0.07565 56:0.05525 64:0.05523 62:0.04511,3.062799999998589,4.930399999999224,2
3686,22.593015873015872,49 50 56,,1,-52.07770349267126,0.0009213846891479572,0.0,0.009227659166129037,4.5,49:0.85390 50:0.80978 56:0.68291 59:0.48586 68:0.38185 47:0.36566,49:0.11659 59:0.09913 50:0.07409 62:0.04406 64:0.04376 56:0.04346,2.8332999999989283,9.192699999999832,1
3687,22.598820861678004,49 50 56,,1,-50.65004648178249,0.0009213846891479572,0.0004447383543571574,0.029417169779304767,13.5,49:0.85276 50:0.81971 56:0.65181 59:0.46890 68:0.36070 47:0.35166,49:0.12917 59:0.10042 50:0.08393 62:0.04892 64:0.04493 56:0.04184,2.092700000002168,12.725199999998438,1
3688,22.604625850340135,49 50 56,,1,-51.372990579316436,0.0009213846891479572,0.0,0.04239097462933359,9.6,50:0.82927 49:0.82113 56:0.62294 59:0.47165 47:0.41098 62:0.33755,49:0.12767 59:0.10256 50:0.09749 62:0.05110 40:0.04787 56:0.04178,2.1716999999981113,6.271200000000476,2
3689,22.610430839002266,49 50 56,,1,-52.68904449773256,0.0009213846891479572,0.0,0.015121458979679049,4.5,50:0.84320 49:0.75912 56:0.57560 59:0.44770 47:0.38021 68:0.34133,49:0.10220 50:0.09853 59:0.08906 62:0.04792 40:0.03987 56:0.03578,3.079299999999563,10.315999999999548,1
3690,22.6162358276644,49 50 56,,1,-51.26964113774066,0.0009213846891479572,0.00041191490409415825,0.03856162449651776,13.5,49:0.83330 50:0.80339 56:0.61853 59:0.42525 47:0.34204 62:0.32428,49:0.10793 59:0.08004 50:0.07440 62:0.04050 56:0.03576 40:0.03132,2.6313000000008913,14.15060000000068,0
3691,22.622040816326532,49 50 56,,1,-51.43744887461083,0.0009213846891479572,0.0,0.010784632360527931,4.5,49:0.86144 50:0.78156 56:0.67482 59:0.42558 47:0.33000 62:0.32428,49:0.13281 59:0.08890 50:0.07499 56:0.04421 62:0.04259 61:0.03392,3.138799999998554,4.5962999999993315,2
3692,22.627845804988663,49 50 56,,1,-50.492388598541204,0.0009213846891479572,0.0003080445045925335,0.012289898998688174,8.4,49:0.87707 50:0.79454 56:0.64811 59:0.42174 47:0.30958 62:0.29145,49:0.17411 59:0.09873 50:0.09330 56:0.05067 62:0.04559 61:0.04296,2.4383000000014476,8.11729999999855,1
3693,22.633650793650794,49 50 56,,1,-51.43130689132941,0.0009213846891479572,0.0,0.04083472260778972,9.6,49:0.85006 50:0.82387 56:0.57016 59:0.38109 47:0.31049 62:0.29234,49:0.13838 50:0.09297 59:0.08094 62:0.04363 56:0.03957 61:0.03514,2.235900000002289,11.273200000001538,0
3694,22.639455782312925,49 50 56,,1,-52.2669192536445,0.0009213846891479572,0.0,0.01458754200256431,4.5,50:0.85798 49:0.78961 56:0.47799 59:0.35578 47:0.32095 62:0.29046,49:0.10383 50:0.09865 59:0.06888 62:0.04199 56:0.03201 40:0.02554,3.448099999999954,4.94369999999833,2
3695,22.645260770975057,49 50 56,,1,-50.60406934481289,0.0009213846891479572,0.0005139572962959047,0.016551745224407326,8.4,50:0.86222 49:0.78074 56:0.45086 59:0.35598 62:0.32024 47:0.31144,50:0.11334 49:0.11260 59:0.08082 62:0.05401 56:0.03685 57:0.03348,2.7650999999977444,9.104700000001742,1
3696,22.651065759637188,49 50 56,,1,-53.04369636918862,0.0009213846891479572,0.0,0.025753857741889853,8.263424799363856,50:0.86547 49:0.77837 56:0.42533 62:0.37122 59:0.35858 47:0.34830,50:0.12323 49:0.11493 59:0.08933 62:0.06398 56:0.03850 57:0.03713,2.2485000000003197,12.248900000003005,0
3697,22.65687074829932,49 50,note_off:56,1,-52.97461443275082,0.0009213846891479572,1.778662588492949e-05,0.013940382766824275,4.5,50:0.87082 49:0.73776 56:0.39195 62:0.37885 59:0.33070 47:0.33069,50:0.11285 49:0.09157 59:0.07635 62:0.05537 57:0.03250 56:0.03116,3.2391999999994425,4.925599999999974,2
3698,22.66267573696145,49 50,,1,-52.540255918949434,0.0009213846891479572,0.0001151350421066265,0.019072180408794954,5.747617976957763,50:0.88900 49:0.71441 62:0.42380 56:0.38545 47:0.36543 59:0.33030,50:0.10706 49:0.07281 59:0.07001 62:0.05370 55:0.03299 57:0.03142,3.316600000001557,9.873200000001248,1
3699,22.66848072562358,49 50,,1,-55.00397378674264,0.0009213846891479572,0.0,0.028448327499093696,9.430931130726691,50:0.89080 49:0.75314 56:0.43214 62:0.41838 47:0.35743 59:0.32026,50:0.11228 49:0.08535 59:0.07173 62:0.05567 55:0.03473 56:0.03383,2.3695000000003574,14.05979999999829,3
3700,22.674285714285713,49 50,,1,-52.67005226984569,0.0009213846891479572,0.0005479324572029304,0.010606687293626687,8.4,50:0.88824 49:0.74307 56:0.45144 62:0.37837 59:0.32500 47:0.30596,50:0.10778 49:0.08364 59:0.07184 62:0.05245 57:0.03661 56:0.03659,1.974199999999371,6.1728999999992595,2
3701,22.680090702947847,49 50,,1,-54.493816378815765,0.0009213846891479572,0.0,0.019028104266930097,5.349174326072295,50:0.87982 49:0.79044 56:0.47026 62:0.37823 59:0.33873 47:0.31135,50:0.09842 49:0.09054 59:0.07486 62:0.05395 57:0.03821 56:0.03748,1.8273999999998125,8.766800000000075,1
3702,22.68589569160998,49 50,,1,-53.436384278632936,0.0009213846891479572,0.00024403455582969712,0.021211219370825478,10.009986018274391,50:0.87752 49:0.80169 56:0.45592 62:0.39346 59:0.35920 47:0.34190,50:0.11389 49:0.11053 59:0.09230 62:0.06730 57:0.04831 56:0.04165,2.003800000000666,11.534499999999781,0
3703,22.69170068027211,49 50,,1,-51.2545031668363,0.0009213846891479572,0.0006079751567307297,0.02044813287389447,9.86446881394501,50:0.90171 49:0.77198 56:0.44637 62:0.44425 47:0.39187 59:0.35719,50:0.11582 49:0.09144 59:0.08400 62:0.07189 57:0.04536 56:0.03476,4.1541999999985535,7.669799999998617,2
3704,22.69750566893424,49 50,,1,-55.18870233297115,0.0009213846891479572,0.0,0.034399607787554555,9.6,50:0.91121 49:0.74258 62:0.47038 56:0.44913 47:0.44597 59:0.38457,50:0.10102 59:0.07751 49:0.06931 62:0.06259 57:0.04005 55:0.02934,2.190699999999879,11.081600000000691,1
3705,22.703310657596372,49 50,,1,-51.26584165099365,0.0009213846891479572,0.000993367110671366,0.007232724847844263,8.4,50:0.89750 49:0.77952 56:0.51605 62:0.42675 47:0.39615 59:0.37738,50:0.07974 49:0.06877 59:0.06596 62:0.04802 57:0.03134 56:0.02757,1.9278000000007012,13.95610000000147,0
3706,22.709115646258503,49 50,,1,-52.12581873071549,0.0009213846891479572,0.0,0.027988180263296636,9.231550599653417,50:0.88387 49:0.82710 56:0.56999 62:0.41874 59:0.35799 47:0.34954,49:0.08568 50:0.07831 59:0.06341 62:0.04836 57:0.03107 56:0.03104,1.9807000000007235,3.0493000000006987,2
3707,22.714920634920635,49 50,,1,-53.847883265686825,0.0009213846891479572,0.0,0.028745970017460064,9.559898814905164,49:0.85584 50:0.84702 56:0.60151 62:0.40106 47:0.36195 59:0.35445,49:0.09090 50:0.06935 59:0.06031 62:0.04161 56:0.03172 64:0.02733,2.5785999999996534,6.849899999998854,1
3708,22.720725623582766,49 50,,1,-51.05152140050241,0.0009213846891479572,0.0007712015450555255,0.017654841868134936,8.654143507511666,49:0.84074 50:0.82776 56:0.66445 59:0.37987 47:0.36145 62:0.35603,49:0.09839 50:0.07364 59:0.06808 62:0.04081 56:0.04079 64:0.03051,3.38999999999956,11.744200000002536,0
3709,22.726530612244897,49 50,,1,-53.50586218093656,0.0009213846891479572,0.0,0.022331297738004414,6.780438967616345,49:0.85000 50:0.81309 56:0.69961 59:0.36526 62:0.33768 47:0.32649,49:0.10226 50:0.06968 59:0.06569 56:0.04378 62:0.03985 64:0.02889,3.77239999999901,5.566800000000427,2
3710,22.732335600907028,49 50,,1,-52.83061189688537,0.0009213846891479572,0.000170744992188482,0.024225444880418025,9.419530084468288,49:0.85149 50:0.79354 56:0.71405 59:0.36414 68:0.32567 47:0.29831,49:0.08957 59:0.05685 50:0.05532 56:0.04100 62:0.02797 64:0.02133,3.7503000000000952,11.153700000001265,1
3711,22.73814058956916,49 50,,1,-51.187973765099855,0.0009213846891479572,0.0004752366694937243,0.02195477774219131,10.517293889509146,49:0.86756 50:0.80496 56:0.69873 59:0.35078 68:0.33886 61:0.30081,49:0.10868 50:0.06423 59:0.06156 56:0.04599 62:0.03617 61:0.02819,2.971200000001062,16.1391999999978,3
3712,22.743945578231294,49 50,,1,-53.7052016489642,0.0009213846891479572,0.0,0.020863469875191526,6.144433193714768,49:0.86235 50:0.83212 56:0.62312 62:0.34208 59:0.33262 47:0.32434,49:0.10234 50:0.06916 59:0.05902 62:0.04066 56:0.03737 61:0.02710,2.3628000000002203,7.905199999999724,2
3713,22.749750566893425,49 50,,1,-50.68363644205832,0.0009213846891479572,0.0008587847574446266,0.015296437198168924,8.4,49:0.85804 50:0.85061 56:0.57368 62:0.39488 47:0.35377 59:0.32307,49:0.11342 50:0.08500 59:0.06519 62:0.05146 56:0.03940 61:0.03156,2.0652999999981603,10.891799999999563,1
3714,22.755555555555556,49 50,,1,-51.09465544751064,0.0009213846891479572,0.0,0.02230562463939855,6.769314884635673,50:0.86256 49:0.82629 56:0.52573 62:0.37357 47:0.36946 59:0.32871,49:0.10834 50:0.09653 59:0.06970 62:0.05012 56:0.03935 57:0.03370,2.585499999998575,14.576900000001558,0
3715,22.761360544217688,49 50,,1,-54.253830175900504,0.0009213846891479572,0.0,0.031096166997316287,9.6,50:0.86618 49:0.82665 56:0.50974 62:0.34426 47:0.34099 59:0.31571,49:0.09698 50:0.08589 59:0.06202 62:0.04179 56:0.03584 57:0.03250,3.9085999999990406,6.332099999998064,2
3716,22.76716553287982,49 50,,1,-50.41883896789567,0.0009213846891479572,0.0010756108500102758,0.01842676993512875,8.988617814808103,49:0.84953 50:0.84799 56:0.53346 59:0.30339 62:0.30285 47:0.28960,49:0.10699 50:0.07769 59:0.06015 56:0.04089 62:0.03827 57:0.03398,2.856600000001208,10.245399999998739,1
3717,22.77297052154195,49 50,,1,-51.143146915498264,0.0009213846891479572,0.0,0.016319926007198917,4.5,49:0.85470 50:0.84540 56:0.55773 59:0.29418 61:0.28310 62:0.27639,49:0.12655 50:0.08517 59:0.06347 56:0.05031 62:0.04069 57:0.03709,2.010900000001925,13.361899999999594,0
3718,22.77877551020408,49 50,,1,-53.15441930737104,0.0009213846891479572,0.0,0.039489195797562666,9.6,49:0.85254 50:0.84883 56:0.50846 62:0.29987 61:0.29434 59:0.26398,49:0.11984 50:0.08427 59:0.05826 56:0.04613 62:0.04330 61:0.03244,3.311300000000017,4.928199999998384,2
3719,22.784580498866212,49 50,,1,-50.23644933120757,0.0009213846891479572,0.0008780820829917607,0.02267137114644069,10.827791839704066,50:0.86124 49:0.85546 56:0.49850 62:0.35815 61:0.32150 59:0.28297,49:0.11663 50:0.08268 59:0.06415 62:0.05022 56:0.04401 61:0.03604,3.285299999998159,9.587599999999696,1
3720,22.790385487528344,49 50,,1,-52.554036887015634,0.0009213846891479572,0.0,0.010341904922842527,4.5,50:0.87027 49:0.85412 56:0.48147 62:0.34450 61:0.32527 59:0.24329,49:0.11075 50:0.07845 59:0.05279 62:0.04586 56:0.03892 61:0.03370,2.8413000000000466,13.715799999999945,0
3721,22.796190476190475,49 50,,1,-51.6537203857801,0.0009213846891479572,0.00025738389641710843,0.025992549921276958,12.266849463877602,50:0.88177 49:0.86542 56:0.44072 62:0.37886 61:0.33084 59:0.23779,49:0.09758 50:0.06993 59:0.04595 62:0.04250 56:0.03110 61:0.02964,3.271000000001578,4.908400000001478,2
3722,22.801995464852606,49 50,,1,-52.10345331734791,0.0009213846891479572,0.0,0.017665585166353203,4.7587985490670635,50:0.90184 49:0.85114 56:0.42088 62:0.39608 61:0.28001 59:0.26011,49:0.10146 50:0.08205 59:0.05086 62:0.04580 57:0.03177 56:0.03102,2.805399999999736,9.119800000000566,1
3723,22.80780045351474,49 50,,1,-51.97656791443566,0.0009213846891479572,3.6525879910920094e-05,0.0161054363836145,4.5,50:0.92697 49:0.80558 62:0.46118 56:0.37308 47:0.32518 59:0.29658,50:0.11356 49:0.10010 59:0.06694 62:0.06530 57:0.04158 56:0.03226,2.2113000000025806,12.280700000001588,0
3724,22.813605442176872,49 50,,1,-49.57956818278407,0.0009213846891479572,0.0008004376375686929,0.03765590152457151,13.5,50:0.92396 49:0.83472 62:0.53299 56:0.38510 47:0.32282 59:0.30066,50:0.11198 49:0.11162 62:0.08047 59:0.07246 57:0.04484 61:0.03684,1.9311000000001854,5.207099999999798,2
3725,22.819410430839003,49 50,,1,-50.8789055152418,0.0009213846891479572,0.0,0.02127843885162784,6.324238109325072,50:0.90846 49:0.83397 62:0.46316 56:0.45893 59:0.31752 61:0.31186,49:0.15223 50:0.13659 59:0.09249 62:0.08791 57:0.05551 61:0.05224,1.714300000003277,7.649499999999421,1
3726,22.825215419501134,49 50,,1,-52.86986303663578,0.0009213846891479572,0.0,0.01616159101274291,4.5,50:0.89263 49:0.82828 56:0.50361 62:0.38670 61:0.29911 59:0.29739,49:0.12688 50:0.10827 59:0.07287 62:0.06374 56:0.04345 61:0.04328,1.7463000000006446,10.255199999999576,0
3727,22.831020408163266,49 50,,1,-50.490583947352135,0.0009213846891479572,0.0007161052478318109,0.023187647154963555,11.051492813548613,50:0.87047 49:0.85342 56:0.60025 62:0.38522 61:0.37850 60:0.30719,49:0.14054 50:0.09916 59:0.07595 62:0.06380 61:0.05758 56:0.05358,2.64489999999995,3.967599999999294,2
3728,22.836825396825397,49 50,,1,-51.975327780470934,0.0009213846891479572,0.0,0.018017234911373546,4.911167415941793,49:0.86914 50:0.85944 56:0.60374 61:0.38226 62:0.38071 60:0.29449,49:0.16224 50:0.10611 59:0.06595 62:0.06417 61:0.06343 56:0.05574,3.02899999999795,8.282400000002355,1
3729,22.842630385487528,49 50,,1,-50.4324612358952,0.0009213846891479572,0.0004896549323751532,0.029327796808009333,13.5,49:0.89461 50:0.83023 56:0.58867 61:0.45010 62:0.39210 60:0.30110,49:0.16766 50:0.09440 61:0.07265 62:0.06188 59:0.06096 56:0.05353,3.4783999999987714,14.083700000000476,0
3730,22.84843537414966,49 50,,1,-51.57730937267962,0.0009213846891479572,0.0,0.012379378328558038,4.5,49:0.90861 50:0.79753 56:0.57275 61:0.47557 62:0.36156 48:0.30005,49:0.21810 50:0.11001 61:0.09152 59:0.07665 56:0.06826 62:0.06768,2.3739000000020383,3.8093000000003485,2
3731,22.85424036281179,49 50,,1,-51.812891902986806,0.0009213846891479572,0.0,0.010426521056323516,4.5,49:0.90665 50:0.78497 56:0.57300 61:0.47500 62:0.31601 48:0.30057,49:0.18545 50:0.09100 61:0.07641 59:0.06820 56:0.06056 62:0.05032,2.772800000002462,7.900100000000521,1
3732,22.86004535147392,49 50,,1,-51.70669449994391,0.0009213846891479572,3.157276627218904e-05,0.04463818494349629,9.6,49:0.89660 50:0.77094 56:0.59091 61:0.45278 48:0.35366 60:0.32216,49:0.15502 50:0.07729 61:0.06480 59:0.06096 56:0.05598 62:0.04086,2.244600000000929,11.161300000001262,0
3733,22.865850340136053,49 50,,1,-52.81626169821827,0.0009213846891479572,0.0,0.008686604922579513,4.5,49:0.88866 50:0.81455 56:0.53470 61:0.43896 62:0.31684 60:0.31149,49:0.15410 50:0.09058 61:0.06611 59:0.05500 56:0.05241 62:0.04781,2.122700000001032,3.418400000001043,2
3734,22.871655328798187,49 50,,1,-51.18458745686132,0.0009213846891479572,0.00047253753147425814,0.009674706731419163,8.4,49:0.90185 50:0.78239 56:0.50431 61:0.45795 48:0.32802 60:0.29976,49:0.17387 50:0.09007 61:0.07256 56:0.05596 59:0.05144 62:0.04407,1.7837000000007208,5.995999999999668,1
3735,22.87746031746032,49 50,,1,-53.45742571107085,0.0009213846891479572,0.0,0.029094235309355027,9.6,49:0.92284 50:0.70129 56:0.52110 61:0.49491 48:0.38216 60:0.30109,49:0.19969 61:0.08283 50:0.07819 56:0.06358 59:0.04716 60:0.04273,1.9544000000024653,8.614399999999023,0
3736,22.88326530612245,49 50,,1,-52.46874855710159,0.0009213846891479572,0.0002560473359072735,0.007601105019763306,8.4,49:0.92100 50:0.62397 56:0.53105 61:0.46707 48:0.36602 60:0.24438,49:0.19708 61:0.06983 56:0.06751 50:0.06656 59:0.04475 48:0.03656,1.7295999999973333,2.696699999997776,2
3737,22.88907029478458,49 50,,1,-51.651757811638035,0.0009213846891479572,0.00023472008535034084,0.023342283216509444,10.692339881809358,49:0.90829 50:0.65024 56:0.52296 61:0.43582 48:0.34568 60:0.23609,49:0.16397 50:0.06022 56:0.06003 61:0.05387 59:0.04017 48:0.03052,2.033800000003083,5.439200000001421,1
3738,22.894875283446712,49 50,,1,-54.288923555291895,0.0009213846891479572,0.0,0.021417892088213108,6.384662813000832,49:0.90679 50:0.70262 56:0.45341 61:0.43081 48:0.33622 60:0.21862,49:0.15006 50:0.06265 56:0.04784 61:0.04684 59:0.03422 48:0.02868,2.4002000000002965,8.577999999999975,0
3739,22.900680272108843,49 50,,1,-51.28258558682326,0.0009213846891479572,0.0007981810457654412,0.013705377506520835,8.4,49:0.91121 50:0.72498 61:0.41946 56:0.39805 48:0.30092 60:0.18231,49:0.15809 50:0.06607 61:0.04670 56:0.04469 59:0.03118 48:0.02672,3.6959000000003073,5.444800000002914,2
3740,22.906485260770975,49 50,,1,-54.135406028221084,0.0009213846891479572,0.0,0.020778072848662617,6.1074308971087286,49:0.90359 50:0.74201 61:0.37965 48:0.31235 56:0.30479 62:0.16784,49:0.15879 50:0.07457 61:0.04381 56:0.03887 59:0.03234 48:0.02970,3.855099999999112,10.795100000002833,1
3741,22.912290249433106,49 50,,1,-53.558335254374406,0.0009213846891479572,0.00013494323311315747,0.010909083522729762,5.391921466801308,49:0.89662 50:0.75188 61:0.36779 48:0.32352 56:0.28160 57:0.18202,49:0.14253 50:0.07309 61:0.03921 56:0.03475 59:0.03262 48:0.02831,3.4793000000021834,16.051699999998448,0
3742,22.918095238095237,49 50,,1,-51.48669750277627,0.0009213846891479572,0.0005654608928057693,0.018613721126347946,9.069623251525543,49:0.88084 50:0.76648 61:0.34064 48:0.27364 56:0.26404 57:0.18083,49:0.14492 50:0.07941 61:0.04069 56:0.03324 59:0.03161 57:0.02973,3.1041999999992242,4.382400000000786,2
3743,22.923900226757368,49 50,,1,-55.6014133875426,0.0009213846891479572,0.0,0.03667479435496087,9.6,49:0.85228 50:0.81335 61:0.33075 56:0.30094 48:0.26245 60:0.20277,49:0.12221 50:0.08399 61:0.03666 56:0.03062 62:0.02843 59:0.02790,3.04440000000028,8.532299999998827,1
3744,22.929705215419503,49 50,,1,-52.68886255633841,0.0009213846891479572,0.0006610511472385995,0.014173324658760143,8.4,49:0.84878 50:0.82316 61:0.31978 56:0.29669 48:0.19646 62:0.18181,49:0.10310 50:0.07020 61:0.02826 56:0.02542 62:0.02230 59:0.01985,3.111699999998052,13.173000000001878,0
3745,22.935510204081634,49 50,,1,-46.52508124912215,0.0009213846891479572,0.0023975016245210623,0.0516970691031236,13.5,49:0.88775 50:0.78974 61:0.45931 56:0.41064 62:0.21809 48:0.19714,49:0.26419 50:0.14384 61:0.09701 56:0.08099 62:0.06338 59:0.05188,3.5577000000017733,5.62020000000274,2
3746,22.941315192743765,49 50,,1,-32.881236904321945,0.0009213846891479572,0.017977546724080543,0.23841637558943315,13.5,49:0.85759 50:0.76239 56:0.54162 48:0.51273 61:0.48804 60:0.43770,49:0.66420 56:0.50169 61:0.50059 50:0.49888 60:0.43964 57:0.40231,3.728499999997581,10.969400000000462,1
3747,22.947120181405896,49 50,,1,-31.489573967596062,0.0009213846891479572,0.003943791183081222,0.09727616075570229,13.5,49:0.74878 57:0.72242 56:0.71058 50:0.70512 48:0.65626 60:0.55756,57:0.71328 56:0.70968 49:0.66690 59:0.64041 60:0.60750 48:0.60024,2.97079999999994,15.83880000000093,3
3748,22.952925170068028,49 50,,1,-34.44068355252728,0.0009213846891479572,0.0,0.08205303762559206,9.6,50:0.77755 57:0.76166 49:0.72115 56:0.66496 61:0.55011 59:0.51959,57:0.72103 59:0.64049 56:0.62145 61:0.61466 55:0.58324 60:0.57163,2.8007000000016546,10.807200000002126,2
3749,22.95873015873016,49 50,,1,-32.740482031469305,0.0009213846891479572,0.004100625149845619,0.0785165193371622,13.5,50:0.75393 49:0.72352 57:0.68528 61:0.66564 54:0.62271 56:0.61177,57:0.65104 61:0.65095 66:0.59594 59:0.58531 60:0.57165 55:0.56753,2.401700000000062,14.26630000000273,1
3750,22.96453514739229,49 50,,1,-33.18305092201323,0.0009213846891479572,0.0,0.06139146580209375,9.6,49:0.76571 58:0.72975 54:0.70533 61:0.65799 50:0.65032 57:0.62201,58:0.64106 61:0.62107 57:0.61651 55:0.58146 54:0.57718 66:0.54448,4.868699999999393,21.560799999999603,0
3751,22.97034013605442,49 50,,1,-33.96885018711107,0.0009213846891479572,0.0,0.06933183004849709,9.6,58:0.85128 54:0.78262 49:0.73440 61:0.66725 50:0.65432 55:0.64819,58:0.69836 61:0.61946 54:0.60531 57:0.59822 55:0.59551 66:0.56535,4.171800000001724,6.717099999999476,2
3752,22.976145124716552,49 50 58,note_on:58,1,-34.19061519330311,0.0009213846891479572,0.0,0.09718806971873663,9.6,58:0.88542 54:0.81149 49:0.72823 61:0.69081 55:0.62445 42:0.60383,58:0.71244 54:0.61746 61:0.61279 55:0.56563 57:0.55498 66:0.54488,3.5279000000016936,11.790900000001159,1
3753,22.981950113378684,49 50 54 58,note_on:54,1,-32.06335549417877,0.0009213846891479572,0.005416787336428329,0.11031957663391039,13.5,58:0.90947 54:0.85076 49:0.72609 61:0.72036 42:0.67274 66:0.59512,58:0.73339 54:0.67202 61:0.63863 57:0.57825 55:0.54828 66:0.53313,2.577000000002272,15.702400000002115,0
3754,22.987755102040815,49 50 54 58,,1,-35.08395896120325,0.0009213846891479572,0.0,0.07017085897958067,9.6,58:0.93050 54:0.87766 42:0.73671 61:0.72796 49:0.71732 66:0.59286,58:0.72744 61:0.64380 54:0.62833 57:0.50623 66:0.49099 55:0.47242,2.7417999999990172,4.2527999999997235,2
3755,22.99356009070295,49 54 58,note_off:50,1,-37.25796672546434,0.0009213846891479572,0.0,0.03925559342842266,9.6,58:0.95917 54:0.88765 42:0.75961 61:0.72292 49:0.66655 66:0.58655,58:0.66324 61:0.54490 54:0.51570 42:0.41491 66:0.39204 57:0.38992,3.620499999996696,9.40440000000109,1
3756,22.99936507936508,49 54 58,,1,-31.846993148498555,0.0009213846891479572,0.01185324044973077,0.08685752768249898,13.5,58:0.96992 54:0.91986 42:0.78979 61:0.76519 49:0.70621 66:0.59899,58:0.68295 61:0.60404 54:0.58168 42:0.46050 66:0.40871 49:0.38269,2.6359999999989725,13.476499999999447,0
3757,23.005170068027212,49 54 58,,1,-32.668247653915714,0.0009213846891479572,0.0,0.09073239753120924,9.6,58:0.97579 54:0.92371 42:0.82154 61:0.73415 49:0.62687 66:0.54410,58:0.67944 61:0.60123 54:0.57430 42:0.46525 49:0.34634 66:0.33262,3.338900000002809,4.680900000000321,2
