frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,loop_ms
247,1.4396371882086167,1,4096,0,0.1941292365457645,-62.61518865656545,0.0016772837843745947,64,0,-1,,0,0,3.409299999997728,4.913800000000634
248,1.4454421768707484,1,4096,0,0.0,-65.62741413745093,0.0018432514043524861,64,0,-1,,0,0,3.0535000000000423,3.887100000000032
249,1.4512471655328798,1,4096,0,0.0,-66.50623072799402,0.0017809345154091716,64,0,-1,,0,0,3.7073999999996943,4.520000000002966
250,1.4570521541950114,1,512,1,1.0,-51.8417185923724,0.03263320401310921,59,0,-1,,0,0,4.602099999999609,6.085299999998739
251,1.4628571428571429,1,512,0,1.0,-56.08341912122849,0.04080643132328987,53,0,-1,,0,0,2.780399999998906,3.6525999999987846
252,1.4686621315192743,1,512,0,0.4794739427272153,-56.35727602496143,0.02748991921544075,59,0,-1,,0,0,3.168399999999849,3.9546000000001413
253,1.474467120181406,1,1024,0,0.0,-68.94460797801113,0.022282639518380165,59,0,-1,,0,0,2.859400000001955,3.8981000000006816
254,1.4802721088435373,1,1024,0,0.0,-68.5194230455207,0.020798727869987488,59,0,-1,,0,0,4.162799999999578,5.134500000000486
255,1.486077097505669,1,2048,0,0.13087302397480519,-66.05799694087024,0.019180143252015114,59,0,-1,,0,0,2.8116999999987513,3.678400000001858
256,1.4918820861678004,1,2048,0,0.0,-66.27804327845875,0.019398048520088196,59,0,-1,,0,0,3.0713000000019974,4.149399999999304
257,1.497687074829932,1,2048,0,0.6925272961711282,-63.05159592236927,0.019251752644777298,59,0,-1,,0,0,2.8464000000028022,3.662299999998453
258,1.5034920634920634,1,2048,0,0.08010113366492955,-63.804509035042294,0.02053249254822731,59,0,-1,,0,0,4.104699999999184,5.094299999999663
259,1.509297052154195,1,4096,0,0.0,-67.52268834467044,0.002592315897345543,59,0,-1,,0,0,3.4144000000004837,4.343699999999728
260,1.5151020408163265,1,4096,0,0.0,-66.90329701569658,0.0026378068141639233,59,0,-1,,0,0,2.8314000000015938,3.6921000000020854
261,1.5209070294784581,1,4096,0,0.04308824091305167,-65.04226099749731,0.0026400857605040073,59,0,-1,,0,0,5.8901999999996235,6.807800000000697
262,1.5267120181405895,1,4096,0,0.21446351709798786,-63.139342798980074,0.0026577927637845278,59,0,-1,,0,0,5.366899999998509,7.022599999999102
263,1.5325170068027212,1,4096,0,1.0,-58.32259667524223,0.0030878919642418623,59,0,-1,,0,0,43.085599999997726,44.500300000002824
264,1.5383219954648526,1,4096,0,1.0,-54.789106388064425,0.004104794003069401,53,0,-1,,0,0,31.050799999999157,32.55349999999879
265,1.5441269841269842,1,512,1,0.6687570187444403,-54.127274076381596,0.8365315794944763,66,0,-1,,0,0,34.65059999999909,36.086300000000904
266,1.5499319727891157,1,512,0,0.27039553607668226,-56.17664776096568,0.7086391448974609,65,0,-1,,0,0,22.063700000000352,23.563100000000503
267,1.555736961451247,1,512,0,0.04618672018980175,-55.76637987255961,0.3273741602897644,53,0,-1,,0,0,9.381499999999932,12.179800000001961
268,1.5615419501133787,1,1024,0,0.6876577163502905,-58.310116147554695,0.027168475091457367,65,0,-1,,0,0,4.185899999999521,5.805999999999756
269,1.5673469387755101,1,1024,0,0.0,-58.78213547069037,0.025101901963353157,64,0,-1,,0,0,25.880400000001913,27.750600000000958
270,1.5731519274376418,1,2048,0,0.0,-64.50481568798787,0.010156198404729366,65,0,-1,,0,0,3.4635999999999,5.746900000001887
271,1.5789569160997732,1,2048,0,0.0,-64.68810280545432,0.010248380713164806,65,0,-1,,0,0,5.0765999999988765,6.6974000000001865
272,1.5847619047619048,1,2048,0,0.0,-67.14149402899422,0.010108144953846931,64,0,-1,,0,0,3.2334000000027174,4.827099999999973
273,1.5905668934240362,1,2048,0,0.0,-67.18713627165089,0.012643750756978989,53,0,-1,,0,0,3.215400000001978,4.1386000000009915
274,1.5963718820861679,1,4096,0,0.0,-69.21452171012179,0.0015621946658939123,64,0,-1,,0,0,5.156799999998185,6.595000000000795
275,1.6021768707482993,1,4096,0,0.0,-67.74570484316328,0.001595349283888936,64,0,-1,,0,0,3.081699999999188,5.010899999998486
276,1.607981859410431,1,4096,0,0.0,-69.82466034689956,0.0015724074328318238,64,0,-1,,0,0,3.4802999999996587,4.381899999998495
277,1.6137868480725623,1,4096,0,0.0,-71.36802955542885,0.0015901732258498669,64,0,-1,,0,0,4.425599999997587,7.019799999998355
