frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,inference_skipped,loop_ms,queue_delay_ms,queue_depth
1744,10.1297052154195,1,4096,0,1.0,-60.56193433677844,,-1,0,-1,,0,0,,1,0.9583000000006336,3.022200000000197,1
1745,10.135510204081633,1,4096,0,1.0,-60.05470348715903,0.0033953648526221514,64,0,-1,,0,0,3.6701999999984025,0,5.01029999999858,7.158999999997917,0
1746,10.141315192743765,1,4096,0,1.0,-60.991257164083976,,-1,0,-1,,0,0,,1,1.0994000000010828,1.6372999999987314,2
1747,10.147120181405896,1,4096,0,1.0,-54.83652553571568,,-1,0,-1,,0,0,,1,0.5123999999980811,2.1293999999976165,1
1748,10.152925170068027,1,4096,0,1.0,-54.0009263175357,0.002303051296621561,64,0,-1,,0,0,3.3932999999990443,0,4.000500000000073,6.118900000000593,0
1749,10.158730158730158,1,4096,0,1.0,-52.21960984779298,,-1,0,-1,,0,0,,1,1.0004000000023439,1.2636000000014747,2
1750,10.164535147392291,1,4096,0,1.0,-56.021784993033165,,-1,0,-1,,0,0,,1,0.5276999999992427,1.785399999999271,1
1751,10.170340136054422,1,4096,0,1.0,-50.37496833685694,0.003041365183889866,64,0,-1,,0,0,3.248500000001542,0,3.9094999999989,5.714199999999892,0
1752,10.176145124716554,1,4096,0,1.0,-50.024740997958816,,-1,0,-1,,0,0,,1,1.7060999999998216,1.9394999999988727,2
1753,10.181950113378685,1,4096,0,1.0,-44.5790185541796,,-1,0,-1,,0,0,,1,1.1174000000018225,2.747200000001726,1
1754,10.187755102040816,1,4096,0,1.0,-43.15947768584728,0.009386580437421799,59,0,-1,,0,0,3.1314000000008946,0,4.104600000001568,6.812299999999993,0
1755,10.193560090702947,1,4096,0,1.0,-43.02669066364363,,-1,0,-1,,0,0,,1,1.0799000000005776,1.2684999999983404,2
1756,10.19936507936508,1,4096,0,1.0,-44.586025290727804,,-1,0,-1,,0,0,,1,0.626199999999244,1.9784999999998831,1
1757,10.205170068027211,1,4096,0,1.0,-42.545651040939504,0.00985571276396513,67,0,-1,,0,0,2.8804999999998415,0,3.5208000000039874,5.149899999999263,0
1758,10.210975056689342,1,4096,0,1.0,-40.18518981792501,,-1,0,-1,,0,0,,1,1.3728999999997882,1.6558000000017614,2
1759,10.216780045351474,1,4096,0,1.0,-42.21724902606512,,-1,0,-1,,0,0,,1,0.5662999999991314,2.1956000000002973,1
1760,10.222585034013605,1,4096,0,1.0,-42.604917740828505,0.009428559802472591,66,0,-1,,0,0,3.460600000000369,0,4.169499999999715,5.769199999999586,0
1761,10.228390022675738,1,4096,0,1.0,-48.1509018783608,,-1,0,-1,,0,0,,1,1.3332000000012556,1.5990000000023485,2
1762,10.234195011337869,1,4096,0,1.0,-50.95722915091736,,-1,0,-1,,0,0,,1,1.2237000000006049,2.8480000000001837,1
1763,10.24,1,4096,0,1.0,-54.40500753368485,0.005558413453400135,66,0,-1,,0,0,4.630300000002308,0,5.645099999998848,7.849999999997692,3
1764,10.245804988662131,1,4096,0,1.0,-55.20738159817209,,-1,0,-1,,0,0,,1,0.5719999999982406,2.5799999999982504,2
1765,10.251609977324263,1,4096,0,1.0,-56.71745525376187,,-1,0,-1,,0,0,,1,0.45099999999820284,3.0295000000002403,1
1766,10.257414965986394,1,4096,0,1.0,-57.25162118333613,0.003664317773655057,66,0,-1,,0,0,2.98880000000068,0,3.5628000000009763,6.614800000001253,0
1767,10.263219954648527,1,4096,0,1.0,-55.32110114498519,,-1,0,-1,,0,0,,1,1.1872999999980038,1.4013999999988869,2
1768,10.269024943310658,1,4096,0,1.0,-54.36714019964592,,-1,0,-1,,0,0,,1,0.517700000003174,1.903500000000946,1
1769,10.27482993197279,1,4096,0,1.0,-51.02993571988574,0.0033462001010775566,66,0,-1,,0,0,3.2648000000001787,0,3.867599999999527,5.161599999997435,0
1770,10.28063492063492,1,4096,0,1.0,-43.113440773778464,,-1,0,-1,,0,0,,1,2.1779999999971267,2.3887000000009095,2
1771,10.286439909297052,1,4096,0,1.0,-42.89787119806221,,-1,0,-1,,0,0,,1,1.5412000000019077,2.9508000000006973,1
1772,10.292244897959185,1,4096,0,1.0,-36.01092239093142,0.006309710443019867,66,0,-1,,0,0,4.51269999999937,0,6.416800000000222,9.088500000000721,0
1773,10.298049886621316,1,4096,0,1.0,-41.13539819488721,,-1,0,-1,,0,0,,1,1.0391999999974644,1.1793999999980542,2
1774,10.303854875283447,1,4096,0,1.0,-39.71038182967997,,-1,0,-1,,0,0,,1,0.42970000000153163,1.2460999999994726,1
1775,10.309659863945578,1,4096,0,1.0,-39.731174316524196,0.005066563840955496,64,0,-1,,0,0,3.95950000000056,0,4.724199999998291,5.966999999998279,0
1776,10.31546485260771,1,4096,0,1.0,-42.368427894936644,,-1,0,-1,,0,0,,1,1.7169000000016865,1.8956000000009965,2
1777,10.32126984126984,1,4096,0,1.0,-39.148278760638576,,-1,0,-1,,0,0,,1,1.335499999999712,2.569299999997554,1
1778,10.327074829931973,1,4096,0,1.0,-43.98076538280178,0.007280194200575352,64,0,-1,,0,0,3.5405999999973403,0,4.7714000000063095,7.406899999999439,0
1779,10.332879818594105,1,4096,0,1.0,-42.07591414384402,,-1,0,-1,,0,0,,1,1.723599999998271,1.9796000000020797,2
